timesteps,iterations,reward_mean,value_loss,policy_loss,entropy,clip_frac,kl
NA,NA,,11.09283447265625,-3.854972310364246e-05,-2.6138789653778076,0.00986328125,0.0052320613
NA,NA,,11.510919952392578,-0.0014307183912023902,-2.6148533821105957,0.07119140625,0.009670447
NA,NA,,11.234839630126952,-0.0020039269467815755,-2.6167795419692994,0.05068359375,0.0098870415
NA,NA,,11.143325901031494,-0.0002804304473102093,-2.6191557168960573,0.0,0.001247457
NA,NA,,10.372000122070313,-0.0011452518636360764,-2.62143497467041,0.001171875,0.0025956659
NA,NA,,11.77774486541748,-0.002427572035230696,-2.6219199657440186,0.02607421875,0.0075101545
NA,NA,,11.222377109527589,-0.0017180253984406591,-2.6215782165527344,0.01318359375,0.006528266
NA,NA,,10.683177375793457,-0.0007515052566304803,-2.6216421127319336,0.00966796875,0.005084283
NA,NA,,10.976202583312988,0.0001392485573887825,-2.6231486797332764,0.0,0.0005859701
NA,NA,,10.464037990570068,-0.0018275971291586758,-2.624518871307373,0.00458984375,0.0046060495
NA,NA,,10.177222537994385,-0.0005926841637119651,-2.625466299057007,0.01611328125,0.0059234323
NA,NA,,10.649853229522705,-0.0019439355237409472,-2.625018358230591,0.01552734375,0.0065456694
NA,NA,,10.420073223114013,-0.0025947536807507275,-2.6231736183166503,0.0298828125,0.009180782
NA,NA,,10.727552795410157,0.00026254490949213506,-2.6218515396118165,0.0,0.00017068797
NA,NA,,10.818792915344238,-0.0017737635178491473,-2.6209957599639893,0.01220703125,0.0059370007
NA,NA,,10.842415904998779,-3.565610386431217e-05,-2.6190305233001707,0.0,0.0010433403
NA,NA,,10.873845767974853,-0.0033223665785044433,-2.61790018081665,0.122265625,0.017129073
NA,NA,,10.958519649505615,-0.0011709444923326373,-2.616865038871765,0.01484375,0.006321073
NA,NA,,10.308383560180664,-0.0016508969711139798,-2.6143582820892335,0.01416015625,0.0072559966
NA,NA,,,,,,
NA,NA,,10.444121837615967,-0.0010918670799583198,-2.6058372497558593,0.00107421875,0.0030246263
NA,NA,,11.064175510406494,-0.0006215999834239483,-2.6042962074279785,0.009765625,0.004941004
NA,NA,,10.876508903503417,-0.0012731502763926982,-2.6044797897338867,0.01298828125,0.0066320887
NA,NA,,10.674055480957032,-0.001877368288114667,-2.6028589487075804,0.0046875,0.0051952424
NA,NA,,10.07896966934204,0.00046404697932302954,-2.6033178091049196,0.0166015625,0.004841523
NA,NA,,10.909959888458252,-0.0016421261825598776,-2.601741099357605,0.01796875,0.0071161273
NA,NA,,11.148539543151855,-0.0012787688989192247,-2.6012799739837646,0.02333984375,0.006775241
NA,NA,,11.22385139465332,-0.00035802824422717097,-2.5987879037857056,0.0,0.001032701
NA,NA,,11.30621566772461,-0.0002150899264961481,-2.5944971323013304,0.0,0.0015431491
NA,NA,,10.797075080871583,-0.0038992830319330095,-2.592484450340271,0.06630859375,0.013347843
NA,NA,,11.07195405960083,-0.0013966308091767133,-2.591199445724487,0.00107421875,0.0029464606
NA,NA,,11.149186134338379,-0.0005587937077507377,-2.588986706733704,0.01171875,0.0047509675
NA,NA,,11.304667949676514,-0.0014469459420070052,-2.5894279956817625,0.0017578125,0.0034643428
NA,NA,,11.490761756896973,4.0997168980538845e-05,-2.5901612043380737,0.0005859375,0.0023288273
NA,NA,,10.201277446746825,-0.000699992012232542,-2.590637373924255,0.00029296875,0.0021937343
NA,NA,,10.689082431793214,0.0002462233882397413,-2.5907727241516114,0.01416015625,0.0046249013
NA,NA,,9.808304786682129,-0.0019013670971617103,-2.590117907524109,0.03642578125,0.009336408
NA,NA,,11.169453239440918,-0.002459077548701316,-2.589697074890137,0.0158203125,0.007836851
NA,NA,,,,,,
NA,NA,,10.587312126159668,-0.002045544399879873,-2.5841797590255737,0.00927734375,0.0057364646
NA,NA,,10.096305847167969,-0.0005266397609375417,-2.5825645446777346,0.01357421875,0.0058480115
NA,NA,,10.734700393676757,0.0003190231043845415,-2.58103768825531,0.0005859375,0.0025986093
NA,NA,,11.006000900268555,-0.0011491694720461964,-2.5796540498733522,0.0015625,0.002862052
NA,NA,,10.349053287506104,-0.0012603056617081164,-2.579313373565674,0.0142578125,0.0065599824
NA,NA,,10.71503562927246,-0.0015963561832904815,-2.5784606456756594,0.01337890625,0.0068870974
NA,NA,,10.504526138305664,-0.0017731739673763514,-2.576927137374878,0.0345703125,0.00851634
NA,NA,,10.570427989959716,-0.0012602577917277813,-2.5751478910446166,0.000390625,0.002295247
